Entry Time,Exit Time,Symbol,Entry Side,Status,Entry Price,Exit Price,Entry Qty,P&L USD,P&L %,Total Fee,Hold Duration (sec),Exit Reason,Strategy Tag
2025-10-25T13:57:53.474129,2025-10-25T13:57:54.824717,ALGOUSDT,BUY,CLOSED,0.18280000,0.18290000,273.52297593,0.0274,0.05,,1.35,TP,mm_entry
2025-10-25T13:57:52.413709,2025-10-25T13:58:17.427639,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T13:57:45.818464,2025-10-25T13:57:51.648011,LINKUSDT,BUY,CLOSED,17.95000000,17.96000000,2.78551532,0.0279,0.06,,5.83,TP,mm_entry
2025-10-25T13:57:38.790920,2025-10-25T13:57:39.767224,VETUSDT,BUY,CLOSED,0.01712000,0.01714000,2920.56074766,0.0584,0.12,,0.98,TP,mm_entry
2025-10-25T13:57:22.324574,2025-10-25T13:57:47.333252,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T13:57:15.789255,2025-10-25T13:57:17.123669,LINKUSDT,BUY,CLOSED,17.95000000,17.96000000,2.78551532,0.0279,0.06,,1.33,TP,mm_entry
2025-10-25T13:56:55.337869,2025-10-25T13:56:56.539761,ALGOUSDT,BUY,CLOSED,0.18280000,0.18290000,273.52297593,0.0274,0.05,,1.20,TP,mm_entry
2025-10-25T13:56:52.285496,2025-10-25T13:57:06.055490,TRXUSDT,BUY,CLOSED,0.29810000,0.29830000,167.72895002,0.0335,0.07,,13.77,TP,mm_entry
2025-10-25T13:56:45.699494,2025-10-25T13:56:49.033948,LINKUSDT,BUY,CLOSED,17.95000000,17.96000000,2.78551532,0.0279,0.06,,3.33,TP,mm_entry
2025-10-25T13:56:22.234419,2025-10-25T13:56:47.325768,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.09,TIMEOUT,mm_entry
2025-10-25T13:56:15.667348,2025-10-25T13:56:16.979548,LINKUSDT,BUY,CLOSED,17.94000000,17.95000000,2.78706800,0.0279,0.06,,1.31,TP,mm_entry
2025-10-25T13:56:12.289047,2025-10-25T13:56:13.334475,VETUSDT,BUY,CLOSED,0.01713000,0.01714000,2918.85580852,0.0292,0.06,,1.05,TP,mm_entry
2025-10-25T13:55:51.107837,2025-10-25T13:56:16.226707,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.12,TIMEOUT,mm_entry
